dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T05,What is the average number of championship points scored per driver in the Australian Grand Prix 2009? Give your answer rounded to 2 decimal places.,1.95,"SELECT ROUND(AVG(COALESCE(r.points, 0)), 2) AS avg_points
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Australian Grand Prix';",1,1.0,1.0,1.0,evaluated,91.257,782,402
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T06,Which driver gained the most positions from their starting grid slot to their final finishing position in the Australian Grand Prix 2009?,Jarno Trulli,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
),
res AS (
    SELECT r.driverId,
           r.grid,
           r.positionOrder,
           (r.grid - r.positionOrder) AS gained
    FROM results r
    JOIN race ra ON r.raceId = ra.raceId
    WHERE r.grid IS NOT NULL AND r.positionOrder IS NOT NULL
)
SELECT d.forename || ' ' || d.surname AS driver,
       res.gained
FROM res
JOIN drivers d ON res.driverId = d.driverId
ORDER BY res.gained DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,165.788,777,594
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T07,Which driver lost the most positions from their starting grid slot to their final finishing position in the Australian Grand Prix 2009?,Sebastian Vettel,"WITH target_race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Australian Grand Prix'
),
race_results AS (
    SELECT
        r.driverId,
        r.grid,
        r.positionOrder,
        (r.positionOrder - r.grid) AS positions_lost
    FROM results r
    JOIN target_race tr ON r.raceId = tr.raceId
)
SELECT
    d.forename || ' ' || d.surname AS driver_name
FROM race_results rr
JOIN drivers d ON rr.driverId = d.driverId
ORDER BY rr.positions_lost DESC
LIMIT 1;",0,0.0,0.0,0.0,evaluated,76.62,777,548
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T08,Which constructor scored the most combined points across both their drivers in the Australian Grand Prix 2009?,Brawn,"SELECT c.name
FROM results r
JOIN races ra ON r.raceId = ra.raceId
JOIN constructors c ON r.constructorId = c.constructorId
WHERE ra.year = 2009
  AND ra.name = 'Australian Grand Prix'
GROUP BY c.constructorId, c.name
ORDER BY SUM(COALESCE(r.points, 0)) DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,937.681,772,558
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T09,How many total points did Brawn score across both drivers in the Australian Grand Prix 2009?,18.0,"SELECT SUM(r.points) AS total_points
FROM results r
JOIN constructors c ON r.constructorId = c.constructorId
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.name = 'Australian Grand Prix'
  AND ra.year = 2009
  AND c.name LIKE '%Brawn%';",1,1.0,1.0,1.0,evaluated,115.579,772,404
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T10,Which driver set the single fastest individual lap time during the Australian Grand Prix 2009?,Nico Rosberg,"```sql
SELECT d.forename || ' ' || d.surname AS driver_name
FROM lap_times lt
JOIN races r ON lt.raceId = r.raceId
JOIN drivers d ON lt.driverId = d.driverId
WHERE r.name = 'Australian Grand Prix' AND r.year = 2009
ORDER BY lt.milliseconds ASC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,74.807,770,550
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T11,"Among drivers classified as 'Finished' in the Australian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?",Giancarlo Fisichella,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
),
finished_drivers AS (
    SELECT r.driverId
    FROM results r
    JOIN race ra ON r.raceId = ra.raceId
    JOIN status s ON r.statusId = s.statusId
    WHERE s.status = 'Finished'
),
avg_laps AS (
    SELECT lt.driverId, AVG(lt.milliseconds) AS avg_ms
    FROM lap_times lt
    JOIN race ra ON lt.raceId = ra.raceId
    WHERE lt.driverId IN (SELECT driverId FROM finished_drivers)
    GROUP BY lt.driverId
)
SELECT d.forename || ' ' || d.surname AS driver_name
FROM avg_laps al
JOIN drivers d ON al.driverId = d.driverId
ORDER BY al.avg_ms DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,123.347,784,862
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T12,How many drivers retired (did not finish the race) in the Australian Grand Prix 2009?,4,"```sql
WITH target_race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
)
SELECT COUNT(DISTINCT results.driverId) AS retired_count
FROM results
JOIN target_race ON results.raceId = target_race.raceId
JOIN status ON results.statusId = status.statusId
WHERE status.status != 'Finished';
```",0,0.0,0.0,0.0,evaluated,83.7,772,771
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T13,"After the Australian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?",2.0,"SELECT 
    MAX(CASE WHEN position = 1 THEN points END) - MAX(CASE WHEN position = 2 THEN points END) AS points_gap
FROM driver_standings
WHERE raceId = (
    SELECT raceId 
    FROM races 
    WHERE year = 2009 
      AND name = 'Australian Grand Prix'
);",1,1.0,1.0,1.0,evaluated,97.372,782,599
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T14,"After the Australian Grand Prix 2009, how many drivers have accumulated more than 5 points in the Drivers' Championship standings?",3,"WITH aus_race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
)
SELECT COUNT(*) AS driver_count
FROM driver_standings ds
JOIN aus_race ar ON ds.raceId = ar.raceId
WHERE ds.points > 5;",1,1.0,1.0,1.0,evaluated,157.875,778,446
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T15,Which constructor leads the Constructors' Championship after the Australian Grand Prix 2009?,Brawn,"SELECT c.name AS constructor_name
FROM constructor_standings cs
JOIN constructors c ON cs.constructorId = c.constructorId
WHERE cs.raceId = (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
)
  AND cs.position = 1;",1,1.0,1.0,1.0,evaluated,156.021,769,552
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T16,What is the total number of championship points awarded to all drivers combined in the Malaysian Grand Prix 2009?,19.5,"WITH malaysian_2009 AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name LIKE '%Malaysian%'
)
SELECT SUM(COALESCE(r.points, 0)) AS total_points
FROM results r
JOIN malaysian_2009 m ON r.raceId = m.raceId;",1,1.0,1.0,1.0,evaluated,97.989,774,303
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T17,How many drivers are recorded with a 'Finished' status in the Malaysian Grand Prix 2009?,10,"```sql
SELECT COUNT(*) AS finished_drivers
FROM results r
JOIN status s ON r.statusId = s.statusId
WHERE r.raceId = (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
AND s.status = 'Finished';
```",1,1.0,1.0,1.0,evaluated,172.501,772,327
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T18,What is the combined total number of laps completed by all drivers in the Malaysian Grand Prix 2009?,554,"```sql
SELECT SUM(COALESCE(r.laps, 0)) AS total_laps
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Malaysian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,191.483,773,273
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T19,How many drivers scored at least one championship point in the Malaysian Grand Prix 2009?,8,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
)
SELECT COUNT(DISTINCT r.driverId) AS drivers_with_points
FROM results r
JOIN race rc ON r.raceId = rc.raceId
WHERE r.points > 0;",1,1.0,1.0,1.0,evaluated,88.509,770,321
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T20,What is the average number of championship points scored per driver in the Malaysian Grand Prix 2009? Give your answer rounded to 2 decimal places.,0.97,"SELECT ROUND(AVG(r.points), 2) AS average_points
FROM results r
WHERE r.raceId = (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
);",1,1.0,1.0,1.0,evaluated,144.632,782,349
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T21,Which driver gained the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Nick Heidfeld,"WITH target_race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
SELECT d.forename || ' ' || d.surname AS driver
FROM results r
JOIN target_race tr ON r.raceId = tr.raceId
JOIN drivers d ON r.driverId = d.driverId
WHERE r.positionOrder IS NOT NULL
ORDER BY (r.grid - r.positionOrder) DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,214.813,777,415
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T22,Which driver lost the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Robert Kubica,"WITH malaysian_2009 AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix'
      AND year = 2009
)
SELECT d.forename || ' ' || d.surname AS driver,
       (r.positionOrder - r.grid) AS positions_lost
FROM results r
JOIN malaysian_2009 m ON r.raceId = m.raceId
JOIN drivers d ON r.driverId = d.driverId
WHERE r.grid IS NOT NULL
  AND r.positionOrder IS NOT NULL
ORDER BY positions_lost DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,100.324,777,466
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T23,Which constructor scored the most combined points across both their drivers in the Malaysian Grand Prix 2009?,Brawn,"WITH malaysian_2009 AS (
  SELECT raceId FROM races WHERE year = 2009 AND name = 'Malaysian Grand Prix'
)
SELECT c.name
FROM results r
JOIN malaysian_2009 m ON r.raceId = m.raceId
JOIN constructors c ON r.constructorId = c.constructorId
GROUP BY c.constructorId, c.name
ORDER BY SUM(COALESCE(r.points, 0)) DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,133.854,772,591
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T24,How many total points did Brawn score across both drivers in the Malaysian Grand Prix 2009?,7.0,"SELECT SUM(r.points) AS total_points
FROM results r
JOIN races ra ON r.raceId = ra.raceId
JOIN constructors c ON r.constructorId = c.constructorId
WHERE ra.year = 2009
  AND ra.name = 'Malaysian Grand Prix'
  AND c.constructorRef = 'brawn';",1,1.0,1.0,1.0,evaluated,97.683,772,335
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T25,Which driver set the single fastest individual lap time during the Malaysian Grand Prix 2009?,Jenson Button,"```sql
SELECT d.forename || ' ' || d.surname AS driver_name
FROM lap_times lt
JOIN races r ON r.raceId = lt.raceId
JOIN drivers d ON d.driverId = lt.driverId
WHERE r.name = 'Malaysian Grand Prix' AND r.year = 2009
ORDER BY lt.milliseconds ASC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,105.361,770,611
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T26,"Among drivers classified as 'Finished' in the Malaysian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?",Sébastien Bourdais,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
),
finished_drivers AS (
    SELECT r.driverId
    FROM results r
    JOIN status s ON r.statusId = s.statusId
    JOIN race ra ON r.raceId = ra.raceId
    WHERE s.status = 'Finished'
),
avg_laps AS (
    SELECT lt.driverId, AVG(lt.milliseconds) AS avg_ms
    FROM lap_times lt
    JOIN finished_drivers fd ON lt.driverId = fd.driverId
    JOIN race ra ON lt.raceId = ra.raceId
    GROUP BY lt.driverId
)
SELECT d.forename || ' ' || d.surname AS driver_name
FROM avg_laps al
JOIN drivers d ON al.driverId = d.driverId
ORDER BY al.avg_ms DESC
LIMIT 1;",1,1.0,1.0,1.0,evaluated,157.481,784,843
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T27,How many drivers retired (did not finish the race) in the Malaysian Grand Prix 2009?,2,"WITH malaysian_2009 AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
SELECT COUNT(DISTINCT r.driverId) AS retirements
FROM results r
JOIN malaysian_2009 m ON r.raceId = m.raceId
JOIN status s ON r.statusId = s.statusId
WHERE s.status != 'Finished';",0,0.0,0.0,0.0,evaluated,145.333,772,401
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T28,"After the Malaysian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?",5.0,"```sql
SELECT 
    MAX(CASE WHEN position = 1 THEN points END) - MAX(CASE WHEN position = 2 THEN points END) AS points_gap
FROM driver_standings
WHERE raceId = (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
);
```",1,1.0,1.0,1.0,evaluated,135.625,782,597
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T29,"After the Malaysian Grand Prix 2009, how many drivers have accumulated more than 5 points in the Drivers' Championship standings?",4,"```sql
SELECT COUNT(*) AS driver_count
FROM driver_standings ds
JOIN races r ON ds.raceId = r.raceId
WHERE r.year = 2009
  AND r.name = 'Malaysian Grand Prix'
  AND ds.points > 5;
```",1,1.0,1.0,1.0,evaluated,107.429,778,558
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T30,Which constructor leads the Constructors' Championship after the Malaysian Grand Prix 2009?,Brawn,"SELECT c.name
FROM constructor_standings cs
JOIN races r ON cs.raceId = r.raceId
JOIN constructors c ON cs.constructorId = c.constructorId
WHERE r.name = 'Malaysian Grand Prix' AND r.year = 2009
  AND cs.position = 1;",1,1.0,1.0,1.0,evaluated,250.861,769,538
